side,sales_order,line_number,item,report_order_date,header_created,header_source,line_sys_created,header_in_july,line_in_july,dates_differ,bucket,tz_edge,customer_account,status
test_only,ORD00888444,1.0,ALPN84WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9022,Invoiced
test_only,ORD00888445,1.0,ANFTMMAJ12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9022,Invoiced
test_only,ORD00888446,1.0,FTVWD23120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888446,2.0,FTVWD23120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888447,1.0,AFB1830G12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888448,1.0,FTVWD23120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888448,2.0,FTVWD23120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888448,3.0,FTVWD23120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888448,4.0,FTVWD23120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888449,1.0,420-0-PK12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888450,1.0,TOVYSTCH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888451,1.0,DMCS36ML12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9022,Invoiced
test_only,ORD00888451,2.0,GECS36YL12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9022,Invoiced
test_only,ORD00888452,1.0,TRL376IV12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888453,1.0,MSG2367BK6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888454,1.0,DSG243WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888455,1.0,WRM1830IW6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888456,1.0,TRL376WH12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9022,Invoiced
test_only,ORD00888457,1.0,MSG2287WH6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888458,1.0,260-0-PK24,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888459,1.0,MSG226WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888460,1.0,MSG232WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888461,1.0,MSG226WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888462,1.0,STP1.2GO10,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888462,2.0,STP1.2GO10,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888463,1.0,WRM1830IW6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,1412,Invoiced
test_only,ORD00888464,1.0,GBTV36MU12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,1412,Invoiced
test_only,ORD00888465,1.0,MSG239BK04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888466,1.0,MSG232WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888467,1.0,MSG252BK04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888468,1.0,OMPN63ER06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888469,1.0,AF1830TN12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9022,Invoiced
test_only,ORD00888470,1.0,NXCRPTJT12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888470,2.0,NXCRPTJT12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888470,3.0,NXCRPTJT12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888470,4.0,NXCRPTJT12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888470,5.0,NXCRPTJT12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888470,6.0,NXCRPTJT12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888471,1.0,MSG226WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888472,1.0,FTVSO10220,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888473,1.0,TRL376BK12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888474,1.0,STT1M10120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888475,1.0,TRL376WH12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888476,1.0,BETR36GY12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888477,1.0,MSG238WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888478,1.0,MSG242WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888479,1.0,FTVMA46120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888480,1.0,MSG2274BK6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888481,1.0,DSG234MH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888482,1.0,BECS36GN12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,1412,Invoiced
test_only,ORD00888483,1.0,MSG229WD06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888484,1.0,DSG233LT06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888485,1.0,MSG238WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888486,1.0,MSG232WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888487,1.0,MSG252WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888488,1.0,BCTR36BW12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888489,1.0,VFP1.2HK10,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888490,1.0,DSG234GY06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888491,1.0,MSG238WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888492,1.0,MSG239GY04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888493,1.0,TRS736BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888494,1.0,TRS736BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888495,1.0,WNPP84IV06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888496,1.0,FTVMA40220,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888497,1.0,MSG227BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888498,1.0,PCM1830GA6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888499,1.0,MSG225WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888500,1.0,RTFTV60520,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888501,1.0,MSG235BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888502,1.0,FTVSO10320,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888503,1.0,MSG238WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888504,1.0,DR54X72TN6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,8015,Invoiced
test_only,ORD00888505,1.0,FTVMA40920,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888506,1.0,WIPN84GY06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9022,Invoiced
test_only,ORD00888507,1.0,MSG222WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888507,2.0,MSG226WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888507,3.0,MSG230WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888508,1.0,WRM1830AD6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9022,Invoiced
test_only,ORD00888509,1.0,PCM1830WL6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888510,1.0,INOPOR6604,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888511,1.0,MSG239BK04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888512,1.0,FTVWD23120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888513,1.0,MFG230MH02,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888513,2.0,MFG230MH02,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888514,1.0,MSG238WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888515,1.0,FTVSO10220,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888516,1.0,DSG229BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888517,1.0,FTVMA45545,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9091,Invoiced
